"subject","section","sessionTitle","date","presentCount","totalCount","pct"
"Probability and Statistics","CDU Batch-1 - S-019","Practice Session - Measures of Central Tendency","2026-07-06","2","39","5.1"
"Probability and Statistics","CDU Batch-1 - S-019","Data Visualization Implementation","2026-07-03","0","39","0"
"Probability and Statistics","CDU Batch-1 - S-019","Practice Session - Measures of Central Tendency","2026-07-03","0","39","0"
"Probability and Statistics","CDU Batch-1 - S-019","Skewness and Outliers","2026-07-03","0","39","0"
"Probability and Statistics","CDU Batch-1 - S-019","Practice Session - Measures of Central Tendency","2026-06-27","0","39","0"
"Probability and Statistics","CDU Batch-1 - S-019","Skewness and Outliers","2026-06-25","0","39","0"
"Probability and Statistics","CDU Batch-1 - S-019","Measures of Variability","2026-06-24","0","39","0"
"Probability and Statistics","CDU Batch-1 - S-019","Measures of Variability","2026-06-22","2","39","5.1"
"Probability and Statistics","CDU Batch-1 - S-019","Measures of Variability Implementation Practice Session","2026-06-22","2","39","5.1"
"Probability and Statistics","CDU Batch-1 - S-019","Measures of Central Tendency","2026-06-20","1","39","2.6"
"Probability and Statistics","CDU Batch-1 - S-019","Data Visualization - II","2026-06-19","0","39","0"
"Probability and Statistics","CDU Batch-1 - S-019","Data Visualization - I","2026-06-17","1","39","2.6"
"Probability and Statistics","CDU Batch-1 - S-019","Introduction to Probability & Statistics in ML","2026-06-15","0","39","0"
"Probability and Statistics","CDU Batch-1 - S-019","Practice session - Introduction to Statistics & Datasets","2026-06-15","0","39","0"
"Probability and Statistics","CDU Batch-1 - S-019","Practice session - Introduction to Statistics & Datasets","2026-06-13","0","39","0"
"Probability and Statistics","CDU Batch-1 - S-019","Introduction to Probability & Statistics in ML","2026-06-11","1","39","2.6"
"Probability and Statistics","CDU Batch-1 - S-020","Normal Distribution - I","2026-08-20","21","47","44.7"
"Probability and Statistics","CDU Batch-1 - S-020","Practice Session Baye's Theorem and counting principles","2026-08-04","32","47","68.1"
"Probability and Statistics","CDU Batch-1 - S-020","Poisson Distribution","2026-08-03","37","47","78.7"
"Probability and Statistics","CDU Batch-1 - S-020","Practice Session Baye's Theorem and counting principles","2026-08-03","28","47","59.6"
"Probability and Statistics","CDU Batch-1 - S-020","Binomial Distribution","2026-08-01","27","47","57.4"
"Probability and Statistics","CDU Batch-1 - S-020","Fundamentals of Probability Implementation","2026-08-01","30","47","63.8"
"Probability and Statistics","CDU Batch-1 - S-020","Fundamentals of Probability Implementation","2026-07-31","33","47","70.2"
"Probability and Statistics","CDU Batch-1 - S-020","Fundamentals of Probability Implementation","2026-07-30","32","47","68.1"
"Probability and Statistics","CDU Batch-1 - S-020","Practice Session Baye's Theorem and counting principles","2026-07-30","36","47","76.6"
"Probability and Statistics","CDU Batch-1 - S-020","Module_Quiz_2","2026-07-29","29","47","61.7"
"Probability and Statistics","CDU Batch-1 - S-020","Skewness & Outliers Implementation","2026-07-29","29","47","61.7"
"Probability and Statistics","CDU Batch-1 - S-020","Continuous Random Variables","2026-07-28","36","47","76.6"
"Probability and Statistics","CDU Batch-1 - S-020","Practice Session Baye's Theorem and counting principles","2026-07-28","35","47","74.5"
"Probability and Statistics","CDU Batch-1 - S-020","Practice Session Baye's Theorem and counting principles","2026-07-27","33","47","70.2"
"Probability and Statistics","CDU Batch-1 - S-020","Discrete Random Variables","2026-07-23","38","47","80.9"
"Probability and Statistics","CDU Batch-1 - S-020","Skewness & Outliers Implementation","2026-07-22","36","47","76.6"
"Probability and Statistics","CDU Batch-1 - S-020","Baye's Theorem and counting principles","2026-07-20","35","47","74.5"
"Probability and Statistics","CDU Batch-1 - S-020","Baye's Theorem and counting principles","2026-07-18","25","47","53.2"
"Probability and Statistics","CDU Batch-1 - S-020","Practice Session - Basics of Probability","2026-07-16","21","47","44.7"
"Probability and Statistics","CDU Batch-1 - S-020","Practice Session - Measures of Central Tendency","2026-07-16","21","47","44.7"
"Probability and Statistics","CDU Batch-1 - S-020","Law of Partition and Total Probability","2026-07-15","35","47","74.5"
"Probability and Statistics","CDU Batch-1 - S-020","Conditional Probability","2026-07-14","33","47","70.2"
"Probability and Statistics","CDU Batch-1 - S-020","Measures of Variability Implementation","2026-07-14","24","47","51.1"
"Probability and Statistics","CDU Batch-1 - S-020","Measures of Variability Implementation Practice Session","2026-07-14","31","47","66"
"Probability and Statistics","CDU Batch-1 - S-020","Practice Session - Basics of Probability","2026-07-14","25","47","53.2"
"Probability and Statistics","CDU Batch-1 - S-020","Practice Session - Basics of Probability","2026-07-13","34","47","72.3"
"Probability and Statistics","CDU Batch-1 - S-020","Probability Rules & Theorems","2026-07-11","22","47","46.8"
"Probability and Statistics","CDU Batch-1 - S-020","Module_Quiz_1","2026-07-09","4","47","8.5"
"Probability and Statistics","CDU Batch-1 - S-020","Practice Session - Measures of Central Tendency","2026-07-09","36","47","76.6"
"Probability and Statistics","CDU Batch-1 - S-020","Practice Session - Basics of Probability","2026-07-08","37","47","78.7"
"Probability and Statistics","CDU Batch-1 - S-020","Basics of Probability","2026-07-07","31","47","66"
"Probability and Statistics","CDU Batch-1 - S-020","Measures of Central Tendency","2026-07-07","25","47","53.2"
"Probability and Statistics","CDU Batch-1 - S-020","Data Visualization Implementation","2026-07-06","27","47","57.4"
"Probability and Statistics","CDU Batch-1 - S-020","Practice Session - Measures of Central Tendency","2026-07-06","22","47","46.8"
"Probability and Statistics","CDU Batch-1 - S-020","Data Visualization Implementation","2026-07-03","22","47","46.8"
"Probability and Statistics","CDU Batch-1 - S-020","Skewness and Outliers","2026-07-02","31","47","66"
"Probability and Statistics","CDU Batch-1 - S-020","Practice Session - Measures of Central Tendency","2026-07-01","25","47","53.2"
"Probability and Statistics","CDU Batch-1 - S-020","Skewness and Outliers","2026-06-29","29","47","61.7"
"Probability and Statistics","CDU Batch-1 - S-020","Measures of Variability","2026-06-25","21","47","44.7"
"Probability and Statistics","CDU Batch-1 - S-020","Measures of Variability Implementation Practice Session","2026-06-25","22","47","46.8"
"Probability and Statistics","CDU Batch-1 - S-020","Measures of Variability","2026-06-23","2","47","4.3"
"Probability and Statistics","CDU Batch-1 - S-020","Measures of Variability","2026-06-22","5","47","10.6"
"Probability and Statistics","CDU Batch-1 - S-020","Practice Session - Measures of Central Tendency","2026-06-22","5","47","10.6"
"Probability and Statistics","CDU Batch-1 - S-020","Measures of Central Tendency","2026-06-18","5","47","10.6"
"Probability and Statistics","CDU Batch-1 - S-020","Practice Session - Measures of Central Tendency","2026-06-18","5","47","10.6"
"Probability and Statistics","CDU Batch-1 - S-020","Data Visualization - II","2026-06-17","2","47","4.3"
"Probability and Statistics","CDU Batch-1 - S-020","Data Visualization - I","2026-06-15","2","47","4.3"
"Probability and Statistics","CDU Batch-1 - S-020","Practice session - Introduction to Statistics & Datasets","2026-06-15","2","47","4.3"
"Probability and Statistics","CDU Batch-1 - S-020","Introduction to Probability & Statistics in ML","2026-06-12","2","47","4.3"
"Probability and Statistics","CDU Batch-1 - S-020","Introduction to Probability & Statistics in ML","2026-06-11","2","47","4.3"
"AI For Finance","CDU Batch-1 - S-001","Building a Financial Fraud Detection Agent","2026-08-22","22","64","34.4"
"AI For Finance","CDU Batch-1 - S-001","Coding Practice","2026-08-20","48","64","75"
"AI For Finance","CDU Batch-1 - S-001","Coding Practice","2026-08-19","59","128","46.1"
"AI For Finance","CDU Batch-1 - S-001","Evaluating the Financial Fraud Detection Model","2026-08-08","23","64","35.9"
"AI For Finance","CDU Batch-1 - S-001","Coding Practice","2026-08-04","35","64","54.7"
"AI For Finance","CDU Batch-1 - S-001","Building a Financial Fraud Detection Model | Part 2","2026-08-03","45","64","70.3"
"AI For Finance","CDU Batch-1 - S-001","MCQ Practice","2026-08-03","49","64","76.6"
"AI For Finance","CDU Batch-1 - S-001","Module Quiz--2","2026-08-01","30","64","46.9"
"AI For Finance","CDU Batch-1 - S-001","Coding Practice","2026-07-31","51","64","79.7"
"AI For Finance","CDU Batch-1 - S-001","MCQ Practice","2026-07-30","45","64","70.3"
"AI For Finance","CDU Batch-1 - S-001","Building a Financial Fraud Detection Model | Part 1","2026-07-29","45","64","70.3"
"AI For Finance","CDU Batch-1 - S-001","Coding Practice","2026-07-23","51","64","79.7"
"AI For Finance","CDU Batch-1 - S-001","Integrating Langsmith with the trading Agent","2026-07-23","56","64","87.5"
"AI For Finance","CDU Batch-1 - S-001","MCQ Practice","2026-07-21","53","64","82.8"
"AI For Finance","CDU Batch-1 - S-001","Introduction to LLM Observability","2026-07-20","60","64","93.8"
"AI For Finance","CDU Batch-1 - S-001","Coding Practice","2026-07-18","37","64","57.8"
"AI For Finance","CDU Batch-1 - S-001","Coding Practice","2026-07-17","49","64","76.6"
"AI For Finance","CDU Batch-1 - S-001","MCQ Practice","2026-07-16","52","64","81.3"
"AI For Finance","CDU Batch-1 - S-001","Building a Trading Agent | Part 2","2026-07-15","51","64","79.7"
"AI For Finance","CDU Batch-1 - S-001","Module Quiz--1","2026-07-14","55","64","85.9"
"AI For Finance","CDU Batch-1 - S-001","Building a Trading Agent | Part 2","2026-07-09","52","64","81.3"
"AI For Finance","CDU Batch-1 - S-001","MCQ Practice","2026-07-07","46","64","71.9"
"AI For Finance","CDU Batch-1 - S-001","Coding Practice","2026-07-06","39","64","60.9"
"AI For Finance","CDU Batch-1 - S-001","MCQ Practice","2026-07-06","30","64","46.9"
"AI For Finance","CDU Batch-1 - S-001","Building a Trading Agent | Part 1","2026-07-03","46","64","71.9"
"AI For Finance","CDU Batch-1 - S-001","Building a Trading Agent | Part 1","2026-07-02","52","64","81.3"
"AI For Finance","CDU Batch-1 - S-001","MCQ Practice","2026-07-01","46","64","71.9"
"AI For Finance","CDU Batch-1 - S-001","Enhancing Productivity with AI","2026-06-24","53","64","82.8"
"AI For Finance","CDU Batch-1 - S-001","MCQ Practice","2026-06-23","52","64","81.3"
"AI For Finance","CDU Batch-1 - S-001","Introduction to RAG Evaluation","2026-06-22","54","64","84.4"
"AI For Finance","CDU Batch-1 - S-001","Building Personal Finance Advisor","2026-06-18","51","64","79.7"
"AI For Finance","CDU Batch-1 - S-001","Coding Practice","2026-06-17","43","64","67.2"
"AI For Finance","CDU Batch-1 - S-001","Building Personal Finance Advisor","2026-06-16","37","64","57.8"
"AI For Finance","CDU Batch-1 - S-001","MCQ Practice","2026-06-15","37","64","57.8"
"AI For Finance","CDU Batch-1 - S-001","Introduction to AI For Finance","2026-06-13","30","64","46.9"
"AI For Finance","CDU Batch-1 - S-001","Your Learning Journey","2026-06-11","18","64","28.1"
"AI For Finance","CDU Batch-1 - S-002","Building a Financial Fraud Detection Model | Part 1","2026-08-20","34","64","53.1"
"AI For Finance","CDU Batch-1 - S-002","Coding Practice","2026-08-20","0","64","0"
"AI For Finance","CDU Batch-1 - S-002","Coding Practice","2026-08-19","43","64","67.2"
"AI For Finance","CDU Batch-1 - S-002","MCQ Practice","2026-08-08","24","64","37.5"
"AI For Finance","CDU Batch-1 - S-002","Coding Practice","2026-08-04","48","64","75"
"AI For Finance","CDU Batch-1 - S-002","Coding Practice","2026-08-03","46","64","71.9"
"AI For Finance","CDU Batch-1 - S-002","Module Quiz--2","2026-08-01","37","64","57.8"
"AI For Finance","CDU Batch-1 - S-002","Coding Practice","2026-07-31","47","64","73.4"
"AI For Finance","CDU Batch-1 - S-002","MCQ Practice","2026-07-30","54","64","84.4"
"AI For Finance","CDU Batch-1 - S-002","Building a Financial Fraud Detection Model | Part 1","2026-07-29","48","64","75"
"AI For Finance","CDU Batch-1 - S-002","Coding Practice","2026-07-27","46","64","71.9"
"AI For Finance","CDU Batch-1 - S-002","Integrating Langsmith with the trading Agent","2026-07-23","35","64","54.7"
"AI For Finance","CDU Batch-1 - S-002","MCQ Practice","2026-07-21","52","64","81.3"
"AI For Finance","CDU Batch-1 - S-002","Introduction to LLM Observability","2026-07-20","52","64","81.3"
"AI For Finance","CDU Batch-1 - S-002","Coding Practice","2026-07-18","50","128","39.1"
"AI For Finance","CDU Batch-1 - S-002","Coding Practice","2026-07-17","34","64","53.1"
"AI For Finance","CDU Batch-1 - S-002","Coding Practice","2026-07-16","57","64","89.1"
"AI For Finance","CDU Batch-1 - S-002","Building a Trading Agent | Part 2","2026-07-15","49","64","76.6"
"AI For Finance","CDU Batch-1 - S-002","MCQ Practice","2026-07-15","52","64","81.3"
"AI For Finance","CDU Batch-1 - S-002","Building a Trading Agent | Part 2","2026-07-14","32","64","50"
"AI For Finance","CDU Batch-1 - S-002","Module Quiz--1","2026-07-14","46","64","71.9"
"AI For Finance","CDU Batch-1 - S-002","Building a Trading Agent | Part 2","2026-07-11","34","64","53.1"
"AI For Finance","CDU Batch-1 - S-002","Coding Practice","2026-07-11","33","64","51.6"
"AI For Finance","CDU Batch-1 - S-002","MCQ Practice","2026-07-11","31","64","48.4"
